image,caption
3093970461_825b0cac2f.jpg,A woman and child hug near a road .
3093971101_543237971d.jpg,A surfer in a black surfing suit in motion .
3094064787_aed1666fc9.jpg,The sheepdogs are running in the pasture .
3094278545_febac56382.jpg,A bride folds her arms at a beach .
309430053_cc58bcc36a.jpg,A boat floating on blue water .
3094317837_b31cbf969e.jpg,A man rides a wave on a surfboard .
3094568845_d0b56c5651.jpg,A race car is spinning out in front of spectators .
3095137758_bdd1e613dd.jpg,A man dressed as Santa rides in a parade .
3095225232_2e6e6dc92e.jpg,People are standing on an escalator moving up .
3096163135_584901a5ae.jpg,A boy wears a foam hat to show support for his team at a game .
309687244_4bdf3b591f.jpg,A man dressed in grey climbing a large brown rock .
3096918227_f9d26a7db2.jpg,"A skateboarder is performing a grab trick while hovering above a ramp , which is located within a city ."
3097171315_0ba7d283b1.jpg,a group of people are congregated in a room by a big round mirror .
3097196395_ec06075389.jpg,Two dogs are racing on a ractrack .
309771854_952aabe3cc.jpg,The two church officials wear black robes and purple hats .
3097776588_312932e438.jpg,A bald man has hand on the shoulder of another man .
3098336319_a7e5b061d0.jpg,A person doing a trick on a snowboard .
3098707588_5096d20397.jpg,two guys dressed in tuxes with red ties
3098714492_19939e3b19.jpg,A bride and groom pose with their wedding party .
3098824948_23c31df031.jpg,A bride and groom leaving after the wedding .
3099091086_f75f0ce09d.jpg,A group of people at a protest to stop the building of the Kingsworth coal power plant .
3099264059_21653e2536.jpg,A skateboarder is jumping almost as high as a building .
3099504809_565e17e49d.jpg,A closeup of a shirtless man rock climbing .
3099694681_19a72c8bdc.jpg,A few people are playing instruments around a table .
3099923914_fd450f6d51.jpg,A group of people sit at a table in front of a large building .
3099965396_2a0018cb9e.jpg,A man is waiting in a public area while people pass behind him .
3100251515_c68027cc22.jpg,A crowd of people wearing jackets and holding signs .
3100442775_6e2659b973.jpg,A BMW rider takes a large jump off a wall .
3101378069_f8caa14c0a.jpg,"A lady in a pink shirt , green veil and straw hat rowing a boat with packages in it ."
3101796900_59c15e0edc.jpg,A brown dog and a black dog are playing with a red Frisbee .
310213587_778fe8fb5b.jpg,A group of people sitting on benches at a city park .
3102204862_f1d220230b.jpg,A man is throwing another around in a wrestling ring .
3102363657_dc95fe6850.jpg,A boy hugging a bumble bee character
310260324_7f941814bc.jpg,A group of men lift their arms to signal while they look to the left .
3103185190_eb8729c166.jpg,A girl in a white shirt and jeans is jumping up in the air while at the top of the Grand Canyon .
3103231330_db98b14501.jpg,A man in a blue jacket and gloves is standing in the street among other people .
3103264875_2a8d534abc.jpg,A dog carries an orange toy in its mouth .
3103340819_46de7954a9.jpg,a couple sitting on the concrete outside a set of big brown wooden doors .
3103587323_7f093d5b90.jpg,A child holding onto the tail of a fake alligator .
3104182973_5bb1c31275.jpg,A bunch of people near a christmas type tree .
3104400277_1524e4f758.jpg,Dirt bikers on a trail .
3104690333_4314d979de.jpg,Two children playing in the snow .
3104909823_0f41dd8be6.jpg,Tourists pose for camera at night .
3105315670_5f86f73753.jpg,a woman in black walks down the sidewalk .
3105623068_392b767a7b.jpg,A girl in white is rock climbing .
3105691757_817083b0a6.jpg,A group of santas are walking in the city .
3105929913_94a6882e25.jpg,Four bald people are praying or meditating .
3106026005_473a7b1c8c.jpg,A man sits on a bench on a San Diego street .
3106223494_52d4d2d75d.jpg,A man in a mask and wearing a Santa Claus suit .
3106340185_80d0cb770a.jpg,A man takes a picture out a window .
3106562372_e349a27764.jpg,A girl in a dress is jumping in the air with legs bent while another girl in pink watches .
3106782647_b078830a9e.jpg,A bike rider is airborne with a daytime sky in the background .
3106787167_e5f2312622.jpg,A man with mud on his clothes protects a ball from two other men while he runs down the field .
3106791484_13e18c33d8.jpg,A blond child is jumping facefirst onto a bed .
3106857210_07a92577fc.jpg,A girl in a yellow shirt walks with her hands in her pocket on a bridge .
3106883334_419f3fb16f.jpg,A dark brown dog runs behind a yellow dog in the grass .
3107059919_0594269f72.jpg,A little dark haired girl runs on the beach .
310715139_7f05468042.jpg,A dog jumping at the beach .
310728631_155c3bbeea.jpg,A flock of birds disturbed and in flight in front of a wall that has a mural of three women and a man .
3107368071_724613fc4f.jpg,A crowd of children and some are wearing green costumes .
3107463441_7c68606450.jpg,A boy in a brown jacket and a girl in a red jacket are sitting on some metal bars with a metal object between them .
3107513635_fe8a21f148.jpg,A bunch of people at a train station .
3107558821_f3b205d4ed.jpg,Two girls take in the view .
3107592525_0bcd00777e.jpg,A couple posing for the camera with rain jackets on .
3107889179_106d223345.jpg,A grandmother and a small child are sitting at a table being served by a woman in a black shirt .
3108197858_441ff38565.jpg,A group of children are raising their hands in the air .
3108378861_d2214d971e.jpg,"A man and woman , both wearing white , are on rocks ."
3108544687_c7115823f5.jpg,a couple each wearing white tanktops sitting on a rock ledge of looking several mountains
3108732084_565b423162.jpg,A man in a white coat jumps a snowboard .
3109124656_626b596d5e.jpg,A couple sits on a floral couch while an older woman in the background smiles .
3109136206_f7d201b368.jpg,A brown dog drinks from a body of water .
3109268897_d43797fc6a.jpg,An elderly gentleman very smartly dressed .
3109688427_d2e702456c.jpg,A man and two girls look at something in the woods .
3109704348_c6416244ce.jpg,"During a game of rugby , a man tackles another ."
3109780402_dbae082dc5.jpg,a girl in colorful leggings and a white shirt sits next to similarly dressed girl in a small cubicle .
3110018626_307a123b59.jpg,Two brown and black dogs run through the dry grass .
3110174991_a4b05f8a46.jpg,A man and a woman stare at the ground .
3110614694_fecc23ca65.jpg,A dog is running on snow with a snowball it its mouth .
3110649716_c17e14670e.jpg,A man helps another man tie a red ribbon onto his arm .
3111208043_dbe8e87fa1.jpg,A man in red shorts runs on a track .
3111402233_6285bcba7a.jpg,A brown dog shakes while standing in the water near a yellow ball .
311146855_0b65fdb169.jpg,A man and a woman in festive costumes dancing .
3111482098_11c0f4f309.jpg,An ATV rides over a vaste sandy landscape .
3111502208_71e2a414f5.jpg,"A blue uniformed rollerskater is struggling for the lead against a long-haired , tattooed and red uniformed rollerskater ."
3111897772_5211a37a02.jpg,A group of girls in dresses dancing .
311196733_03966b4836.jpg,A man looks out of the passenger window of a yellow car to see the tire smoking .
3112635165_2d614d7c1a.jpg,A black and white dog holds a stick in his paw for chewing or playing .
311267421_e204e643cf.jpg,A black and white and a brown and white dog running in a grassy field in front of a stand of trees .
3112821789_1f7c3bbb99.jpg,A man blows into an electrical instrument by a microphone .
3113322995_13781860f2.jpg,A bobsled team runs through a snowy trail .
3113682377_14fc7b62b0.jpg,Two female friends pose for a picture at night .
3113769557_9edbb8275c.jpg,A woman stands in front of a display case and another woman looks at a digital camera
3114944484_28b5bb9842.jpg,a girl in a red shirt looks at her mom in a crowd of people sitting in white plastic chairs
3115174046_9e96b9ce47.jpg,A skateboarder casts a shadow jumping down stairs .
3115354165_44dbeec6c1.jpg,"Airborne skateboarder in front of a crowd ,"
3115901702_f07aa0ef74.jpg,A woman walks as she looks at her cellphone and others look on .
3116011063_f4071ccce6.jpg,a man falling off of a surfboard in the ocean
3116039960_54d1d68145.jpg,A girl holds a blue balloon as she walks .
311619377_2ba3b36675.jpg,A black haired woman in a parka is looking at burning incense sticks .
3116379964_86986750af.jpg,A dog and two people .
3116731299_6139b25c18.jpg,A little dog carries a small stick in his mouth .
3116769029_f5a76f04ba.jpg,A boy in a tan coat throws some red leaves at the camera .
3116985493_04b1dc3345.jpg,A lady and her daughter jump in a swimming pool .
3117336911_a729f42869.jpg,Children playing in a pool .
3117562746_62f57a02b5.jpg,a dog chases another dog .
3118425885_f0cc035032.jpg,A blonde lady wearing a tan jacket samples a seafood dish at a restaurant .
3118505332_b0792489b5.jpg,A man and a woman pose for the camera with pursed lips .
3118534315_cc03e5ddab.jpg,A man is recording something with a red flag behind him .
3119076670_64b5340530.jpg,A snowboarder flies in the air .
3119696225_b289efaec8.jpg,A bike rider performing a stunt on the cliffs near the water .
3119875880_22f9129a1c.jpg,A boy climbs rocks .
3119887391_212f379797.jpg,A man and a woman are smiling .
3119887967_271a097464.jpg,Man in a sweater pointing at the camera .
3119903318_d032141839.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .
3119913014_688d4997d7.jpg,A man in a black vest walks on a rail .
3120189281_1938460e85.jpg,"A boy , an adult and two dogs running through the snow"
3120266797_47e7d91614.jpg,A group stands in the distance while the sky casts interesting light on some clouds .
3120648767_812c72eabe.jpg,A dirt biker in the desert .
3120953244_b00b152246.jpg,A boy blowing bubbles into the camera .
3121482932_f77ca12c01.jpg,a lone four wheeler wearing a helmet riding along a dusty path .
3121521593_18f0ec14f7.jpg,A smiling girl in glasses and a blue-gray scarf with a smiling girl in a black coat leaning on her shoulder .
312156254_ef31dca5ed.jpg,A black dog in an orange bandanna pouncing on a blue soccer ball in an area covered by fallen leaves .
3122497129_d08f5729b8.jpg,The two dogs in the snow have a red leash .
3122579598_14841c038a.jpg,A playful puppy bites the shirt of a young boy .
3122606953_a979dd3d33.jpg,A little black dog chases another little black dog through thick snow .
3122773470_b622205948.jpg,A group of people are backpacking through a grassy field .
3122888809_9ae9b4b9b2.jpg,A black dog and a brown dog are smelling each others noses .
3122938209_2b2c6c1fab.jpg,A bicyclist does tricks on a lime green bike .
3123351642_3794f2f601.jpg,A snowboarder in bright green performing a jump at a competition .
3123463486_f5b36a3624.jpg,"A brown , black , and white dog runs along on the gravel ."
3123526484_02952e40fc.jpg,A couple standing outside a street
3123770450_cedc16d162.jpg,a deer and several turkeys together in the snow
312427606_defa0dfaa8.jpg,A blond-hair girl is eating a peach .
3124549928_10904a5a83.jpg,A boy in a brown jacket holds a large chunk of snow .
3124838157_7ef96745b7.jpg,A man and two women pose outside a retail store .
3124964754_2e8a98fb09.jpg,A man jumping a barrel while skateboarding .
3125041578_c1f2d73b6d.jpg,an ice skater skating around a ring
3125158798_0743dae56e.jpg,"A man and a woman with a red book , both dressed in black ."
3125309108_1011486589.jpg,A group of men hold up a man to get a rugby ball .
3125628091_25a31709df.jpg,A little boy in pajamas snuggles on a couch with a Santa hat .
3126225245_96cd2c053f.jpg,A little kid in a striped shirt on a purple floor is getting excited at chasing bubbles .
3126681108_f88128699c.jpg,A warmly dressed person is shoveling snow outside a house .
3126724531_f483e1b92a.jpg,A man stands on a surfboard and coasts down a large wave .
3126752627_dc2d6674da.jpg,A basketball player shooting while another player is trying to block his shot .
3126773489_7ae425af17.jpg,a basketball player defends another player .
3126795109_73920ed5dc.jpg,A bald basketball player is standing on a court with the ball in his right hand .
3126981064_1e803c3d7f.jpg,A man in a black wetsuit is surfing on a big wave .
3127142756_bf0bfcb571.jpg,Two black dogs in the snow .
3127614086_9f1d3cf73d.jpg,a basketball player attempts to get the basketball from another player .
3127629248_a955b5763b.jpg,A basketball player is about to make a lay-up .
3127888173_9a9a8ac3bd.jpg,Little kids stand together and receive an award for something .
3128164023_ebe8da4c32.jpg,Dogs chase each other .
3128514681_a51b415c31.jpg,Two ladies wearing dresses pose on the side of the road at night .
3128856481_86e5df4160.jpg,A white duck expanding its wings in the water .
3130064588_6d1d3fa2dd.jpg,Two boys on a boat riding though the water .
3130093622_362f32f2bb.jpg,A black and brown dog jumps through the snow .
313051099_1bb87d6c56.jpg,A closeup of a white dog 's face while he is holding a stick in his mouth .
3130970054_04a3865c43.jpg,Four children hold hands and jump into a pool .
3131107810_7e9b96cddc.jpg,"A group of children sit against a fence , covered with a blanket ."
